tag,aclnn_api,torch_npu_status,evidence,via_op_names,via_op_names_yaml_exec,via_op_names_src_scan,via_cpp_funcs,cpp_files,op_api_versions,direct_match_ops,suspected_fusion,remarks
all,aclnnSoftshrinkBackward,已接入,yaml_exec,softshrink_backward;softshrink_backward.grad_input,softshrink_backward;softshrink_backward.grad_input,,,,all_version,softshrink_backward;softshrink_backward.grad_input,False,shared_by_2_ops;yaml_only
all,aclnnSort,已接入,src_scan,sort;sort.dimname;sort.dimname_values;sort.stable;sort.values;sort.values_stable,,sort;sort.dimname;sort.dimname_values;sort.stable;sort.values;sort.values_stable,sort;sort_out;sort_output,../op-plugin/op_plugin/ops/opapi/SortKernelNpuOpApi.cpp,all_version,sort;sort.dimname;sort.dimname_values;sort.stable;sort.values;sort.values_stable,False,shared_by_6_ops;src_only
all,aclnnSparseFlashAttentionGrad,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSparseLightningIndexerGradKLLoss,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSplitTensor,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSplitWithSize,已接入,src_scan,split_with_sizes_copy.out,,split_with_sizes_copy.out,split_with_sizes_copy_out,../op-plugin/op_plugin/ops/opapi/SplitWithSizesCopyNpuOpApi.cpp,"['v2.1', 'newest']",,True,src_only
all,aclnnSqrt,已接入,yaml_exec,sqrt;sqrt.out,sqrt;sqrt.out,,,,all_version,sqrt;sqrt.out,False,shared_by_2_ops;yaml_only
all,aclnnSquaredRelu,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnStack,已接入,yaml_exec,stack;stack.out,stack;stack.out,,,,all_version,stack;stack.out,False,shared_by_2_ops;yaml_only
all,aclnnStd,已接入,src_scan,std.correction;std.correction_out,,std.correction;std.correction_out,std;std_out,../op-plugin/op_plugin/ops/opapi/StdKernelNpuOpApi.cpp,"['v2.1', 'newest']",std.correction;std.correction_out,False,shared_by_2_ops;src_only
all,aclnnStdMeanCorrection,已接入,src_scan,std_mean.correction,,std_mean.correction,std_mean,../op-plugin/op_plugin/ops/opapi/StdMeanKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,src_only
all,aclnnStridedSliceAssignV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSub,已接入,src_scan,sub.Scalar;sub.Tensor;sub.out,,sub.Scalar;sub.Tensor;sub.out,sub;sub_out;sub_out_npu_nocheck,../op-plugin/op_plugin/ops/opapi/SubKernelNpuOpApi.cpp,all_version,sub.Scalar;sub.Tensor;sub.out,False,shared_by_3_ops;src_only
all,aclnnSubs,已接入,src_scan,sub.Scalar;sub.Tensor;sub.out,,sub.Scalar;sub.Tensor;sub.out,sub;sub_out;sub_out_npu_nocheck,../op-plugin/op_plugin/ops/opapi/SubKernelNpuOpApi.cpp,all_version,,True,shared_by_3_ops;src_only
all,aclnnSum,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSvd,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSwiGlu,已接入,yaml_exec,npu_swiglu,npu_swiglu,,,,all_version,,True,yaml_only
all,aclnnSwiGluGrad,已接入,yaml_exec,npu_swiglu_backward,npu_swiglu_backward,,,,all_version,,True,yaml_only
all,aclnnSwiGluQuant,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSwiGluQuantV2,已接入,src_scan,npu_swiglu_quant,,npu_swiglu_quant,npu_swiglu_quant,../op-plugin/op_plugin/ops/opapi/SwigluquantKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnSwinAttentionScoreQuant,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSwinTransformerLnQkvQuant,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSwish,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSwishBackward,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSyncBatchNormGatherStats,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnTake,已接入,yaml_exec,take;take.out,take;take.out,,,,all_version,take;take.out,False,shared_by_2_ops;yaml_only
all,aclnnTan,已接入,yaml_exec,tan;tan.out,tan;tan.out,,,,all_version,tan;tan.out,False,shared_by_2_ops;yaml_only
all,aclnnTanh,已接入,src_scan,tanh;tanh.out,,tanh;tanh.out,tanh;tanh_out,../op-plugin/op_plugin/ops/opapi/TanhKernelNpuOpApi.cpp,all_version,tanh;tanh.out,False,shared_by_2_ops;src_only
all,aclnnTanhBackward,已接入,yaml_exec,tanh_backward;tanh_backward.grad_input,tanh_backward;tanh_backward.grad_input,,,,all_version,tanh_backward;tanh_backward.grad_input,False,shared_by_2_ops;yaml_only
all,aclnnTfScatterAdd,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnThreeInterpolateBackward,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnThreshold,已接入,src_scan,threshold;threshold.out,,threshold;threshold.out,threshold;threshold_out,../op-plugin/op_plugin/ops/opapi/ThresholdKernelNpuOpApi.cpp,all_version,threshold;threshold.out,False,shared_by_2_ops;src_only
all,aclnnThresholdBackward,已接入,yaml_exec,threshold_backward,threshold_backward,,,,all_version,threshold_backward,False,yaml_only
all,aclnnTopKTopPSample,已接入,yaml_exec,npu_top_k_top_p_sample,npu_top_k_top_p_sample,,,,all_version,,True,yaml_only
all,aclnnTopk,已接入,src_scan,topk;topk.values,,topk;topk.values,topk;topk_out,../op-plugin/op_plugin/ops/opapi/TopKKernelNpuOpApi.cpp,"['v2.1', 'newest']",topk;topk.values,False,shared_by_2_ops;src_only
all,aclnnTrace,已接入,yaml_exec,trace,trace,,,,all_version,trace,False,yaml_only
all,aclnnTransConvolutionWeight,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnTransMatmulWeight,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnTransQuantParam,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnTransQuantParamV2,已接入,src_scan,npu_trans_quant_param;npu_weight_quant_batchmatmul,,npu_trans_quant_param;npu_weight_quant_batchmatmul,npu_trans_quant_param;npu_weight_quant_batchmatmul,../op-plugin/op_plugin/ops/opapi/TransQuantParamKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/WeightQuantBatchMatmulV2KernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnTransQuantParamV3,已接入,src_scan,npu_trans_quant_param,,npu_trans_quant_param,npu_trans_quant_param,../op-plugin/op_plugin/ops/opapi/TransQuantParamKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnTransformBiasRescaleQkv,已接入,src_scan,_transform_bias_rescale_qkv,,_transform_bias_rescale_qkv,_transform_bias_rescale_qkv,../op-plugin/op_plugin/ops/opapi/TransfromBiasRescaleQKVKernelNpuOpApi.cpp,all_version,_transform_bias_rescale_qkv,False,src_only
all,aclnnTransposeBatchMatMul,已接入,yaml_exec,npu_transpose_batchmatmul,npu_transpose_batchmatmul,,,,all_version,,True,yaml_only
all,aclnnTriangularSolve,已接入,yaml_exec+src_scan,triangular_solve.X,triangular_solve.X,,exec_triangular_solve,../op-plugin/op_plugin/ops/opapi/LinalgSolveTriangularKernelNpuOpApi.cpp,all_version,triangular_solve.X,False,yaml+src;src_hit_but_op_name_unresolved
all,aclnnTril,已接入,yaml_exec,tril;tril.out,tril;tril.out,,,,all_version,tril;tril.out,False,shared_by_2_ops;yaml_only
all,aclnnTriu,已接入,yaml_exec,triu;triu.out,triu;triu.out,,,,all_version,triu;triu.out,False,shared_by_2_ops;yaml_only
all,aclnnTrunc,已接入,yaml_exec,trunc;trunc.out,trunc;trunc.out,,,,all_version,trunc;trunc.out,False,shared_by_2_ops;yaml_only
all,aclnnUnfoldGrad,已接入,src_scan,unfold_backward,,unfold_backward,unfold_backward,../op-plugin/op_plugin/ops/opapi/UnfoldBackwardLernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,src_only
all,aclnnUnique,已接入,src_scan,_unique,,_unique,_unique,../op-plugin/op_plugin/ops/opapi/_UniqueKernelNpuOpApi.cpp,all_version,_unique,False,src_only
all,aclnnUnique2,已接入,src_scan,_unique2,,_unique2,_unique2,../op-plugin/op_plugin/ops/opapi/Unique2KernelNpuOpApi.cpp,all_version,_unique2,False,src_only
all,aclnnUniqueConsecutive,已接入,src_scan,unique_consecutive,,unique_consecutive,unique_consecutive,../op-plugin/op_plugin/ops/opapi/UniqueConsecutiveKernelNpuOpApi.cpp,all_version,unique_consecutive,False,src_only
all,aclnnUniqueDim,已接入,src_scan,unique_dim,,unique_dim,unique_dim,../op-plugin/op_plugin/ops/opapi/UniqueDimKernelNpuOpApi.cpp,all_version,unique_dim,False,src_only
all,aclnnUpsampleBicubic2d,已接入,src_scan,upsample_bicubic2d;upsample_bicubic2d.out,,upsample_bicubic2d;upsample_bicubic2d.out,upsample_bicubic2d;upsample_bicubic2d_opapi;upsample_bicubic2d_out,../op-plugin/op_plugin/ops/opapi/UpsampleBicubic2dKernelNpuOpApi.cpp,"['v2.1', 'newest']",upsample_bicubic2d;upsample_bicubic2d.out,False,shared_by_2_ops;src_only
all,aclnnUpsampleBicubic2dAA,已接入,src_scan,_upsample_bicubic2d_aa;_upsample_bicubic2d_aa.out,,_upsample_bicubic2d_aa;_upsample_bicubic2d_aa.out,_upsample_bicubic2d_aa;_upsample_bicubic2d_aa_out,../op-plugin/op_plugin/ops/opapi/UpsampleBicubic2dAAKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnUpsampleBicubic2dAAGrad,已接入,src_scan,_upsample_bicubic2d_aa_backward;_upsample_bicubic2d_aa_backward.grad_input,,_upsample_bicubic2d_aa_backward;_upsample_bicubic2d_aa_backward.grad_input,_upsample_bicubic2d_aa_backward;_upsample_bicubic2d_aa_backward_out,../op-plugin/op_plugin/ops/opapi/UpsampleBicubic2dAABackwardKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnUpsampleBicubic2dBackward,已接入,src_scan,upsample_bicubic2d_backward;upsample_bicubic2d_backward.grad_input,,upsample_bicubic2d_backward;upsample_bicubic2d_backward.grad_input,upsample_bicubic2d_backward;upsample_bicubic2d_backward_out,../op-plugin/op_plugin/ops/opapi/UpsampleBicubic2dBackwardKernelNpuOpApi.cpp,"['v2.1', 'newest']",upsample_bicubic2d_backward;upsample_bicubic2d_backward.grad_input,False,shared_by_2_ops;src_only
all,aclnnUpsampleBilinear2d,已接入,src_scan,upsample_bilinear2d;upsample_bilinear2d.out,,upsample_bilinear2d;upsample_bilinear2d.out,upsample_bilinear2d;upsample_bilinear2d_out,../op-plugin/op_plugin/ops/opapi/UpsampleBilinear2dKernelNpuOpApi.cpp,"['v2.1', 'newest']",upsample_bilinear2d;upsample_bilinear2d.out,False,shared_by_2_ops;src_only
all,aclnnUpsampleBilinear2dAA,已接入,src_scan,_upsample_bilinear2d_aa;_upsample_bilinear2d_aa.out,,_upsample_bilinear2d_aa;_upsample_bilinear2d_aa.out,_upsample_bilinear2d_aa;_upsample_bilinear2d_aa_out,../op-plugin/op_plugin/ops/opapi/UpsampleBilinear2dAAKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnUpsampleBilinear2dAABackward,已接入,src_scan,_upsample_bilinear2d_aa_backward;_upsample_bilinear2d_aa_backward.grad_input,,_upsample_bilinear2d_aa_backward;_upsample_bilinear2d_aa_backward.grad_input,_upsample_bilinear2d_aa_backward;_upsample_bilinear2d_aa_backward_out,../op-plugin/op_plugin/ops/opapi/UpsampleBilinear2dAABackwardKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnUpsampleBilinear2dBackward,已接入,src_scan,,,,upsample_bilinear2d_backward_old;upsample_bilinear2d_backward_old_out,../op-plugin/op_plugin/ops/opapi/UpsampleBilinear2dBackwardKernelNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnUpsampleBilinear2dBackwardV2,已接入,src_scan,upsample_bilinear2d_backward;upsample_bilinear2d_backward.grad_input,,upsample_bilinear2d_backward;upsample_bilinear2d_backward.grad_input,upsample_bilinear2d_backward;upsample_bilinear2d_backward_out,../op-plugin/op_plugin/ops/opapi/UpsampleBilinear2dBackwardKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnUpsampleLinear1d,已接入,src_scan,upsample_linear1d;upsample_linear1d.out,,upsample_linear1d;upsample_linear1d.out,upsample_linear1d;upsample_linear1d_out,../op-plugin/op_plugin/ops/opapi/UpsampleLinear1dKernelNpuOpApi.cpp,"['v2.1', 'newest']",upsample_linear1d;upsample_linear1d.out,False,shared_by_2_ops;src_only
all,aclnnUpsampleLinear1dBackward,已接入,src_scan,upsample_linear1d_backward,,upsample_linear1d_backward,upsample_linear1d_backward,../op-plugin/op_plugin/ops/opapi/UpsampleLinear1dBackwardKernelNpuOpApi.cpp,"['v2.1', 'newest']",upsample_linear1d_backward,False,src_only
all,aclnnUpsampleNearest1d,已接入,src_scan,,,,upsample_nearest1d_old;upsample_nearest1d_old_out,../op-plugin/op_plugin/ops/opapi/UpsampleNearest1dKernelNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnUpsampleNearest1dBackward,已接入,src_scan,upsample_nearest1d_backward;upsample_nearest1d_backward.grad_input,,upsample_nearest1d_backward;upsample_nearest1d_backward.grad_input,upsample_nearest1d_backward;upsample_nearest1d_backward_out,../op-plugin/op_plugin/ops/opapi/UpsampleNearest1dBackwardKernelNpuOpApi.cpp,"['v2.1', 'newest']",upsample_nearest1d_backward;upsample_nearest1d_backward.grad_input,False,shared_by_2_ops;src_only
all,aclnnUpsampleNearest1dV2,已接入,src_scan,upsample_nearest1d;upsample_nearest1d.out,,upsample_nearest1d;upsample_nearest1d.out,upsample_nearest1d;upsample_nearest1d_out,../op-plugin/op_plugin/ops/opapi/UpsampleNearest1dKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnUpsampleNearest2d,已接入,src_scan,,,,upsample_nearest2d_old;upsample_nearest2d_old_out,../op-plugin/op_plugin/ops/opapi/UpsampleNearest2dKernelOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnUpsampleNearest2dBackward,已接入,src_scan,upsample_nearest2d_backward;upsample_nearest2d_backward.grad_input,,upsample_nearest2d_backward;upsample_nearest2d_backward.grad_input,upsample_nearest2d_backward;upsample_nearest2d_backward_out,../op-plugin/op_plugin/ops/opapi/UpsampleNearest2dBackwardKernelNpuOpApi.cpp,"['v2.1', 'newest']",upsample_nearest2d_backward;upsample_nearest2d_backward.grad_input,False,shared_by_2_ops;src_only
all,aclnnUpsampleNearest2dV2,已接入,src_scan,upsample_nearest2d;upsample_nearest2d.out,,upsample_nearest2d;upsample_nearest2d.out,upsample_nearest2d;upsample_nearest2d_out,../op-plugin/op_plugin/ops/opapi/UpsampleNearest2dKernelOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnUpsampleNearest3d,已接入,src_scan,upsample_nearest3d;upsample_nearest3d.out,,upsample_nearest3d;upsample_nearest3d.out,upsample_nearest3d;upsample_nearest3d_out,../op-plugin/op_plugin/ops/opapi/UpsampleNearest3dKernelOpApi.cpp,"['v2.1', 'newest']",upsample_nearest3d;upsample_nearest3d.out,False,shared_by_2_ops;src_only
all,aclnnUpsampleNearest3dBackward,已接入,src_scan,upsample_nearest3d_backward;upsample_nearest3d_backward.grad_input,,upsample_nearest3d_backward;upsample_nearest3d_backward.grad_input,upsample_nearest3d_backward;upsample_nearest3d_backward_out,../op-plugin/op_plugin/ops/opapi/UpsampleNearest3dBackwardKernelNpuOpApi.cpp,"['v2.1', 'newest']",upsample_nearest3d_backward;upsample_nearest3d_backward.grad_input,False,shared_by_2_ops;src_only
all,aclnnUpsampleNearestExact1d,已接入,src_scan,_upsample_nearest_exact1d;_upsample_nearest_exact1d.out,,_upsample_nearest_exact1d;_upsample_nearest_exact1d.out,_upsample_nearest_exact1d;_upsample_nearest_exact1d_out,../op-plugin/op_plugin/ops/opapi/UpsampleNearestExact1dKernelOpApi.cpp,"['v2.1', 'newest']",_upsample_nearest_exact1d;_upsample_nearest_exact1d.out,False,shared_by_2_ops;src_only
all,aclnnUpsampleNearestExact1dBackward,已接入,src_scan,_upsample_nearest_exact1d_backward;_upsample_nearest_exact1d_backward.grad_input,,_upsample_nearest_exact1d_backward;_upsample_nearest_exact1d_backward.grad_input,_upsample_nearest_exact1d_backward;_upsample_nearest_exact1d_backward_out,../op-plugin/op_plugin/ops/opapi/UpsampleNearestExact1dBackwardKernelNpuOpApi.cpp,"['v2.1', 'newest']",_upsample_nearest_exact1d_backward;_upsample_nearest_exact1d_backward.grad_input,False,shared_by_2_ops;src_only
all,aclnnUpsampleNearestExact2d,已接入,src_scan,_upsample_nearest_exact2d;_upsample_nearest_exact2d.out,,_upsample_nearest_exact2d;_upsample_nearest_exact2d.out,_upsample_nearest_exact2d;_upsample_nearest_exact2d_out,../op-plugin/op_plugin/ops/opapi/UpsampleNearestExact2dKernelOpApi.cpp,"['v2.1', 'newest']",_upsample_nearest_exact2d;_upsample_nearest_exact2d.out,False,shared_by_2_ops;src_only
all,aclnnUpsampleNearestExact2dBackward,已接入,src_scan,_upsample_nearest_exact2d_backward;_upsample_nearest_exact2d_backward.grad_input,,_upsample_nearest_exact2d_backward;_upsample_nearest_exact2d_backward.grad_input,_upsample_nearest_exact2d_backward;_upsample_nearest_exact2d_backward_out,../op-plugin/op_plugin/ops/opapi/UpsampleNearestExact2dBackwardKernelNpuOpApi.cpp,"['v2.1', 'newest']",_upsample_nearest_exact2d_backward;_upsample_nearest_exact2d_backward.grad_input,False,shared_by_2_ops;src_only
all,aclnnUpsampleNearestExact3d,已接入,src_scan,_upsample_nearest_exact3d;_upsample_nearest_exact3d.out,,_upsample_nearest_exact3d;_upsample_nearest_exact3d.out,_upsample_nearest_exact3d;_upsample_nearest_exact3d_out,../op-plugin/op_plugin/ops/opapi/UpsampleNearestExact3dKernelOpApi.cpp,"['v2.1', 'newest']",_upsample_nearest_exact3d;_upsample_nearest_exact3d.out,False,shared_by_2_ops;src_only
all,aclnnUpsampleNearestExact3dBackward,已接入,src_scan,_upsample_nearest_exact3d_backward;_upsample_nearest_exact3d_backward.grad_input,,_upsample_nearest_exact3d_backward;_upsample_nearest_exact3d_backward.grad_input,_upsample_nearest_exact3d_backward;_upsample_nearest_exact3d_backward_out,../op-plugin/op_plugin/ops/opapi/UpsampleNearestExact3dBackwardKernelOpApi.cpp,"['v2.1', 'newest']",_upsample_nearest_exact3d_backward;_upsample_nearest_exact3d_backward.grad_input,False,shared_by_2_ops;src_only
all,aclnnUpsampleTrilinear3d,已接入,src_scan,upsample_trilinear3d;upsample_trilinear3d.out,,upsample_trilinear3d;upsample_trilinear3d.out,upsample_trilinear3d;upsample_trilinear3d_opapi;upsample_trilinear3d_out,../op-plugin/op_plugin/ops/opapi/UpsampleTrilinear3dKernelNpuOpApi.cpp,"['v2.1', 'newest']",upsample_trilinear3d;upsample_trilinear3d.out,False,shared_by_2_ops;src_only
all,aclnnUpsampleTrilinear3dBackward,已接入,src_scan,upsample_trilinear3d_backward;upsample_trilinear3d_backward.grad_input,,upsample_trilinear3d_backward;upsample_trilinear3d_backward.grad_input,upsample_trilinear3d_backward;upsample_trilinear3d_backward_opapi;upsample_trilinear3d_backward_out,../op-plugin/op_plugin/ops/opapi/UpsampleTrilinear3dBackwardKernelNpuOpApi.cpp,"['v2.1', 'newest']",upsample_trilinear3d_backward;upsample_trilinear3d_backward.grad_input,False,shared_by_2_ops;src_only
all,aclnnVar,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnVarCorrection,已接入,src_scan,var.correction;var.correction_out,,var.correction;var.correction_out,var;var_out,../op-plugin/op_plugin/ops/opapi/VarKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnVarMean,已接入,src_scan,var_mean.correction,,var_mean.correction,var_mean,../op-plugin/op_plugin/ops/opapi/VarKernelNpuOpApi.cpp,"['v2.1', 'newest']",var_mean.correction,False,src_only
all,aclnnWeightQuantBatchMatmul,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnWeightQuantBatchMatmulV2,已接入,src_scan,npu_weight_quant_batchmatmul,,npu_weight_quant_batchmatmul,npu_weight_quant_batchmatmul,../op-plugin/op_plugin/ops/opapi/WeightQuantBatchMatmulV2KernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnWeightQuantBatchMatmulV3,已接入,src_scan,npu_weight_quant_batchmatmul,,npu_weight_quant_batchmatmul,npu_weight_quant_batchmatmul,../op-plugin/op_plugin/ops/opapi/WeightQuantBatchMatmulV2KernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnWeightQuantMatmulAllReduce,已接入,src_scan,npu_mm_all_reduce_base,,npu_mm_all_reduce_base,npu_mm_all_reduce_base,../op-plugin/op_plugin/ops/opapi/MatmulAllReduceBaseKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnWeightQuantMatmulAllReduceAddRmsNorm,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnXLogYScalarOther,已接入,yaml_exec,xlogy.OutScalar_Other;xlogy.Scalar_Other,xlogy.OutScalar_Other;xlogy.Scalar_Other,,,,all_version,,True,shared_by_2_ops;yaml_only
all,aclnnXLogYScalarSelf,已接入,yaml_exec,xlogy.OutScalar_Self;xlogy.Scalar_Self,xlogy.OutScalar_Self;xlogy.Scalar_Self,,,,all_version,,True,shared_by_2_ops;yaml_only
all,aclnnXLogYTensor,已接入,yaml_exec,xlogy.OutTensor;xlogy.Tensor;xlogy_.Tensor,xlogy.OutTensor;xlogy.Tensor;xlogy_.Tensor,,,,all_version,,True,shared_by_3_ops;yaml_only
